cone_type,X,Y,Z,std_X,std_Y,std_Z,right,left
yellow,-67.0967368254342,37.20470686953586,0.0,0.0,0.0,0.0,1,0
yellow,-66.2708906609903,40.52002377060346,0.0,0.0,0.0,0.0,1,0
yellow,-64.64658033143996,44.013396684409315,0.0,0.0,0.0,0.0,1,0
yellow,-62.8702361411451,47.754288069825826,0.0,0.0,0.0,0.0,1,0
yellow,-61.762916368042085,52.21849415934444,0.0,0.0,0.0,0.0,1,0
yellow,-62.27090580594379,56.58708794306155,0.0,0.0,0.0,0.0,1,0
yellow,-63.44887393914204,60.68031338428394,0.0,0.0,0.0,0.0,1,0
yellow,-65.2980514025974,64.59136636271616,0.0,0.0,0.0,0.0,1,0
yellow,-68.19776144409455,68.11049585274131,0.0,0.0,0.0,0.0,1,0
yellow,-72.73254557452304,69.98893132941515,0.0,0.0,0.0,0.0,1,0
yellow,-77.15811037556374,69.93650428725742,0.0,0.0,0.0,0.0,1,0
yellow,-81.33548725681509,69.10629302568707,0.0,0.0,0.0,0.0,1,0
yellow,-85.36291873407602,67.7026517405033,0.0,0.0,0.0,0.0,1,0
yellow,-89.13986976695715,65.54269641681962,0.0,0.0,0.0,0.0,1,0
yellow,-92.38524794105135,62.53875674212092,0.0,0.0,0.0,0.0,1,0
yellow,-94.7216832427878,58.662833127292856,0.0,0.0,0.0,0.0,1,0
yellow,-95.72002455440754,54.25074208377983,0.0,0.0,0.0,0.0,1,0
yellow,-95.58347646753906,49.95699707131057,0.0,0.0,0.0,0.0,1,0
yellow,-94.90545829419251,45.82096459586468,0.0,0.0,0.0,0.0,1,0
yellow,-93.81936988910681,41.8030007060923,0.0,0.0,0.0,0.0,1,0
yellow,-92.37981286631573,37.898970379789354,0.0,0.0,0.0,0.0,1,0
yellow,-90.63833609904007,34.15778475907584,0.0,0.0,0.0,0.0,1,0
yellow,-88.60132347006555,30.549217291923597,0.0,0.0,0.0,0.0,1,0
yellow,-86.18904450808576,27.141636078700916,0.0,0.0,0.0,0.0,1,0
yellow,-83.54588138330472,24.00419040315492,0.0,0.0,0.0,0.0,1,0
yellow,-80.79769848702495,21.00951746399854,0.0,0.0,0.0,0.0,1,0
yellow,-78.00404174142002,18.094398443324167,0.0,0.0,0.0,0.0,1,0
yellow,-75.2036923177386,15.217915609735876,0.0,0.0,0.0,0.0,1,0
yellow,-72.43142521089116,12.346340930110454,0.0,0.0,0.0,0.0,1,0
yellow,-69.7302571421891,9.443117337645724,0.0,0.0,0.0,0.0,1,0
yellow,-67.18300224101037,6.466165498426658,0.0,0.0,0.0,0.0,1,0
yellow,-65.04063517898271,3.4195408316175437,0.0,0.0,0.0,0.0,1,0
yellow,-63.51426888039889,0.09412188553941668,0.0,0.0,0.0,0.0,1,0
yellow,-62.741748824661826,-3.3239643449258724,0.0,0.0,0.0,0.0,1,0
yellow,-63.160118633305125,-6.482794953140486,0.0,0.0,0.0,0.0,1,0
yellow,-64.97914818310483,-9.015608787500435,0.0,0.0,0.0,0.0,1,0
yellow,-68.12115966709976,-11.478743298826226,0.0,0.0,0.0,0.0,1,0
yellow,-71.13133593034462,-14.429202474151168,0.0,0.0,0.0,0.0,1,0
yellow,-73.76220102235432,-17.749597447778886,0.0,0.0,0.0,0.0,1,0
yellow,-75.87089603316653,-21.583583520931203,0.0,0.0,0.0,0.0,1,0
yellow,-77.01369119378805,-25.817520203407845,0.0,0.0,0.0,0.0,1,0
yellow,-77.09942223091943,-30.302921826227625,0.0,0.0,0.0,0.0,1,0
yellow,-75.40697116134356,-34.804232422783635,0.0,0.0,0.0,0.0,1,0
yellow,-71.74291484044517,-37.8062246309942,0.0,0.0,0.0,0.0,1,0
yellow,-67.81593643224592,-39.51685983332349,0.0,0.0,0.0,0.0,1,0
yellow,-63.72800000578435,-40.635920184369915,0.0,0.0,0.0,0.0,1,0
yellow,-59.468521539649444,-41.166828231634454,0.0,0.0,0.0,0.0,1,0
yellow,-54.91996038263189,-40.65596845174011,0.0,0.0,0.0,0.0,1,0
yellow,-50.95002267716306,-38.607932135813165,0.0,0.0,0.0,0.0,1,0
yellow,-47.63716371631406,-36.15338071151137,0.0,0.0,0.0,0.0,1,0
yellow,-44.51726324437217,-33.8522818154598,0.0,0.0,0.0,0.0,1,0
yellow,-41.44148424667984,-32.322313000319774,0.0,0.0,0.0,0.0,1,0
yellow,-38.0534869691448,-32.03920355613486,0.0,0.0,0.0,0.0,1,0
yellow,-34.423712151785985,-32.63398874631564,0.0,0.0,0.0,0.0,1,0
yellow,-30.65804534676967,-33.696611939257636,0.0,0.0,0.0,0.0,1,0
yellow,-26.689106520633654,-34.77840108249669,0.0,0.0,0.0,0.0,1,0
yellow,-23.66244317115211,-36.19247880429731,0.0,0.0,0.0,0.0,1,0
yellow,-20.067241688454615,-38.432594961930306,0.0,0.0,0.0,0.0,1,0
yellow,-15.614567148913286,-39.61659837981506,0.0,0.0,0.0,0.0,1,0
yellow,-11.316096295358037,-39.49335283712076,0.0,0.0,0.0,0.0,1,0
yellow,-7.173650282171702,-38.798904325907245,0.0,0.0,0.0,0.0,1,0
yellow,-2.958986285617112,-37.660975307399866,0.0,0.0,0.0,0.0,1,0
yellow,0.6406821342689962,-33.87414446353677,0.0,0.0,0.0,0.0,1,0
yellow,1.5246809956877618,-29.6380592586322,0.0,0.0,0.0,0.0,1,0
yellow,2.10701574543037,-25.649660233998834,0.0,0.0,0.0,0.0,1,0
yellow,2.4102666017553425,-21.50508490977423,0.0,0.0,0.0,0.0,1,0
yellow,2.4728866970281755,-17.41249948748073,0.0,0.0,0.0,0.0,1,0
yellow,2.4027161034994045,-13.353938929624436,0.0,0.0,0.0,0.0,1,0
yellow,2.250306770616385,-9.315839739046798,0.0,0.0,0.0,0.0,1,0
yellow,2.0473019448495897,-5.295161730895708,0.0,0.0,0.0,0.0,1,0
yellow,1.821725415704654,-1.3043963409736097,0.0,0.0,0.0,0.0,1,0
yellow,1.6086894833121332,2.7241019657437926,0.0,0.0,0.0,0.0,1,0
