cone_type,X,Y,Z,std_X,std_Y,std_Z,right,left
yellow,2.334964144366669,25.483399656143554,0.0,0.0,0.0,0.0,1,0
yellow,0.614225941865316,29.72142094369823,0.0,0.0,0.0,0.0,1,0
yellow,-2.480380347960792,32.929674698211954,0.0,0.0,0.0,0.0,1,0
yellow,-5.652227657155044,35.559752961203195,0.0,0.0,0.0,0.0,1,0
yellow,-8.932424346768734,37.94971611517796,0.0,0.0,0.0,0.0,1,0
yellow,-12.816461925784543,40.11301096169807,0.0,0.0,0.0,0.0,1,0
yellow,-16.92531317513161,41.19278888506312,0.0,0.0,0.0,0.0,1,0
yellow,-21.311957832131363,41.64892880128263,0.0,0.0,0.0,0.0,1,0
yellow,-25.743385554469704,40.83242525954443,0.0,0.0,0.0,0.0,1,0
yellow,-29.648884651563712,38.873020833184725,0.0,0.0,0.0,0.0,1,0
yellow,-33.07131482726953,36.60846114749928,0.0,0.0,0.0,0.0,1,0
yellow,-36.35987339532505,34.34681592636074,0.0,0.0,0.0,0.0,1,0
yellow,-39.62879190661239,32.32362153891159,0.0,0.0,0.0,0.0,1,0
yellow,-42.874541643607216,31.118294653008647,0.0,0.0,0.0,0.0,1,0
yellow,-46.22370207799549,30.993256247754122,0.0,0.0,0.0,0.0,1,0
yellow,-49.500334605297546,32.08994017163289,0.0,0.0,0.0,0.0,1,0
yellow,-52.052679950428605,34.05864492677752,0.0,0.0,0.0,0.0,1,0
yellow,-54.350533081796456,37.194344239849286,0.0,0.0,0.0,0.0,1,0
yellow,-57.43083624877885,40.512301792199345,0.0,0.0,0.0,0.0,1,0
yellow,-61.211478913322594,42.65643253297236,0.0,0.0,0.0,0.0,1,0
yellow,-65.34690482693586,44.05232763934969,0.0,0.0,0.0,0.0,1,0
yellow,-69.75382296015016,44.441344343247444,0.0,0.0,0.0,0.0,1,0
yellow,-74.01650496033102,43.88757021365628,0.0,0.0,0.0,0.0,1,0
yellow,-78.09334796224539,42.715239099430974,0.0,0.0,0.0,0.0,1,0
yellow,-81.97864609817793,40.981166093220516,0.0,0.0,0.0,0.0,1,0
yellow,-85.55169975570591,38.292717208369076,0.0,0.0,0.0,0.0,1,0
yellow,-88.34131295038294,35.23989180230285,0.0,0.0,0.0,0.0,1,0
yellow,-90.95304356719643,32.43489605998938,0.0,0.0,0.0,0.0,1,0
yellow,-93.57140599998066,30.738879981589218,0.0,0.0,0.0,0.0,1,0
yellow,-96.62218433975548,30.88969119530611,0.0,0.0,0.0,0.0,1,0
yellow,-100.49007010380022,31.99314648590078,0.0,0.0,0.0,0.0,1,0
yellow,-105.16290147497499,32.204205086766734,0.0,0.0,0.0,0.0,1,0
yellow,-109.32357539051227,30.898583905439242,0.0,0.0,0.0,0.0,1,0
yellow,-113.03443795375915,29.29356965195569,0.0,0.0,0.0,0.0,1,0
yellow,-116.5548593768919,27.978671970210886,0.0,0.0,0.0,0.0,1,0
yellow,-119.71736810239608,27.798699438082703,0.0,0.0,0.0,0.0,1,0
yellow,-123.19423422984875,28.96859050803316,0.0,0.0,0.0,0.0,1,0
yellow,-127.72057941185103,29.99514547439322,0.0,0.0,0.0,0.0,1,0
yellow,-132.02239728052456,29.473458840607158,0.0,0.0,0.0,0.0,1,0
yellow,-136.16309761432657,28.193373754693347,0.0,0.0,0.0,0.0,1,0
yellow,-139.99083474779326,25.95296608377208,0.0,0.0,0.0,0.0,1,0
yellow,-143.14037000247222,22.951543072380943,0.0,0.0,0.0,0.0,1,0
yellow,-145.61556092939657,19.36483458371736,0.0,0.0,0.0,0.0,1,0
yellow,-147.28363562691027,15.398254460404743,0.0,0.0,0.0,0.0,1,0
yellow,-148.40028035765408,11.367158885401283,0.0,0.0,0.0,0.0,1,0
yellow,-149.02443958723666,7.151600463643084,0.0,0.0,0.0,0.0,1,0
yellow,-148.80388917245327,2.7141389619551055,0.0,0.0,0.0,0.0,1,0
yellow,-147.18809190567487,-1.5080444394060095,0.0,0.0,0.0,0.0,1,0
yellow,-144.79044805326663,-5.066979222201692,0.0,0.0,0.0,0.0,1,0
yellow,-141.88201500995078,-8.199720127613812,0.0,0.0,0.0,0.0,1,0
yellow,-138.25496671128974,-10.817978291874276,0.0,0.0,0.0,0.0,1,0
yellow,-133.67006480439193,-11.927793503876595,0.0,0.0,0.0,0.0,1,0
yellow,-129.20353003022402,-11.356287992485,0.0,0.0,0.0,0.0,1,0
yellow,-125.10364050164628,-9.64103142921687,0.0,0.0,0.0,0.0,1,0
yellow,-121.66528971047967,-6.403793086735869,0.0,0.0,0.0,0.0,1,0
yellow,-119.59513659937798,-2.7136056506057793,0.0,0.0,0.0,0.0,1,0
yellow,-117.77623766022226,0.6840782331827641,0.0,0.0,0.0,0.0,1,0
yellow,-115.53281484414786,3.264352874012654,0.0,0.0,0.0,0.0,1,0
yellow,-112.52612268754999,5.392995718244654,0.0,0.0,0.0,0.0,1,0
yellow,-109.22183756391378,6.852961040289728,0.0,0.0,0.0,0.0,1,0
yellow,-105.68703994315555,7.575177933803255,0.0,0.0,0.0,0.0,1,0
yellow,-101.94102086041163,7.599845792975585,0.0,0.0,0.0,0.0,1,0
yellow,-98.10494168908731,7.205754968897681,0.0,0.0,0.0,0.0,1,0
yellow,-94.27751048249611,6.528647876109126,0.0,0.0,0.0,0.0,1,0
yellow,-90.56437868088378,5.57420601716493,0.0,0.0,0.0,0.0,1,0
yellow,-87.37987325764668,4.108078245671377,0.0,0.0,0.0,0.0,1,0
yellow,-84.27442088834984,1.8215527514309715,0.0,0.0,0.0,0.0,1,0
yellow,-81.1332533706502,-0.5415069032953658,0.0,0.0,0.0,0.0,1,0
yellow,-78.14060471532277,-3.1097962014223755,0.0,0.0,0.0,0.0,1,0
yellow,-75.1136536614109,-5.7651103615049895,0.0,0.0,0.0,0.0,1,0
yellow,-71.96860000907397,-8.371607264049599,0.0,0.0,0.0,0.0,1,0
yellow,-68.53489633558424,-10.797201769695434,0.0,0.0,0.0,0.0,1,0
yellow,-64.64624329108135,-12.665607172897603,0.0,0.0,0.0,0.0,1,0
